Event ID,Date,City,ZIP,Latitude,Longitude,Hazard Type,Time,Policyholders,Claim References,Building Loss,Contents Loss,Basement/Foundation Loss,Elevator/Utility Loss,Total Loss
EVT4001,2023-10-02,New York,10660,40.6923,-73.9495,FLD,13:50,"Brandon Bailey, Nicholas Murphy, Ronald Peterson, Kelsey Lopez, Tabitha Barnes",CLM30587,259741.82,146502.82,51508.74,30052.36,487805.74
EVT4001,2023-10-02,New York,11143,40.684,-73.9302,FLD,17:47,"Roy Turner, Laurie Palmer, Susan Brown, Benjamin Jones, Joseph King, Robin Roberts","CLM30590, CLM30591",315495.25,158897.82,95010.51,19459.09,588862.6699999999
EVT4001,2023-10-02,New York,11265,40.67,-73.9427,FLD,16:28,"Tracey Pearson, Jane Moore, Andrew Allison, Rachel Raymond",CLM30593,192225.86,85349.6,83853.26,26156.23,387584.94999999995
EVT4001,2023-10-02,New York,10153,40.6875,-73.945,FLD,07:10,"Michael Allen, Kristen Taylor, Erika Campbell, Robert Cook, Elizabeth Bradford",CLM30596,127670.68,11146.83,44474.06,35517.16,218808.72999999998
EVT4001,2023-10-02,New York,10983,40.659,-73.966,FLD,23:37,"Bethany Taylor, Cindy Ward, Gary Robertson, Olivia Black, Brett Christensen","CLM30599, CLM30600, CLM30601",341506.42,54605.82,75685.2,8502.56,480300.0
EVT4001,2023-10-02,New York,11600,40.6947,-73.9552,FLD,21:24,"Melissa Cooper, Casey Wade, Angel Gray, John Sellers, Sherri Hill, Danielle Bennett",CLM30602,417617.12,159348.56,72725.19,18595.72,668286.5899999999
EVT4001,2023-10-02,New York,10574,40.6753,-73.948,FLD,19:37,"Anthony Giles, Nichole Cannon, Spencer Pena, Glen Walker, Samantha Burgess, Mr. Daniel Kramer",CLM30605,435120.23,172179.62,95252.96,4723.44,707276.2499999999
EVT4001,2023-10-02,New York,10208,40.6993,-73.939,FLD,01:40,"Christopher Smith, Christopher Martinez, Jennifer Lutz, Robert Strickland, Patty Shaffer, Caroline Tate",CLM30608,361115.54,130553.33,77461.12,18614.11,587744.1
EVT4001,2023-10-02,New York,11102,40.6732,-73.9496,FLD,11:28,"Pamela Young, Timothy Bradley, Martin Mcdaniel, Pamela Stone, Jennifer Taylor","CLM30611, CLM30612",25749.77,73312.77,10990.92,16752.95,126806.41
EVT4001,2023-10-02,New York,10967,40.6864,-73.9415,FLD,04:56,"Christopher Johnson, Andrea Brown, Olivia Snyder, Leah Turner, Audrey Roberts",CLM30614,423010.62,54271.47,15140.15,10460.54,502882.77999999997
EVT4001,2023-10-02,New York,11588,40.6787,-73.9396,FLD,23:26,"Paul Gregory, Wanda Rodriguez, Christopher Cook","CLM30617, CLM30618",107601.07,168945.5,40728.74,45061.89,362337.2
EVT4001,2023-10-02,New York,11208,40.6717,-73.9589,FLD,09:36,"Christian Washington, Nathan Mclean, Andrew Ray, Mary George",CLM30620,262374.93,179059.99,87138.23,29143.4,557716.55
EVT4001,2023-10-02,New York,10181,40.6734,-73.9579,FLD,14:15,"Sara Jones, Jennifer Lewis, Molly Grant, Nancy Morgan","CLM30623, CLM30624, CLM30625",488303.87,123515.78,78547.58,23043.37,713410.6
EVT4001,2023-10-02,New York,11120,40.6533,-73.933,FLD,21:16,"Joseph Dawson, Annette Perez, Joseph Miller, Amy Knox, Matthew Collins","CLM30626, CLM30627, CLM30628",357402.08,171036.85,51721.63,24562.51,604723.0700000001
EVT4001,2023-10-02,New York,11674,40.6679,-73.9493,FLD,09:44,"Terri Allen, Denise Greene, Julia Kelley, Jessica Smith, Garrett Smith, Michael Blair, Timothy Moore","CLM30629, CLM30630, CLM30631",470838.91,66635.55,80467.76,36052.0,653994.22
EVT4001,2023-10-02,New York,11582,40.6864,-73.9417,FLD,02:55,"Rachel Maddox, Anthony Snyder, Laura Stewart",CLM30632,100494.71,127208.95,77683.01,14310.42,319697.08999999997
EVT4001,2023-10-02,New York,11583,40.6866,-73.937,FLD,14:47,"Susan Reese, Ashley Steele MD, William Sampson, Karen Harris, John Marshall","CLM30635, CLM30636",418970.22,66012.17,68797.45,15908.41,569688.25
EVT4001,2023-10-02,New York,10658,40.6756,-73.9274,FLD,14:14,"Kathryn Baker, Mr. Scott Gonzalez, Mary Wilson, Dawn Martinez",CLM30638,306821.3,86088.8,17874.33,9723.45,420507.88
EVT4001,2023-10-02,New York,10683,40.6801,-73.9512,FLD,06:43,"Dawn Stephenson, Jose Jackson, Benjamin Hansen, Vicki Gonzalez, Paul Rodriguez, Daniel Diaz","CLM30641, CLM30642",427346.43,9063.18,8491.47,23415.88,468316.95999999996
EVT4001,2023-10-02,New York,11237,40.6712,-73.9393,FLD,23:59,"Theresa Ward, Jason Gardner, Hannah Marsh, Lisa Henry, Kathy Sullivan","CLM30644, CLM30645",150392.63,50241.21,41107.02,12024.94,253765.8
EVT4001,2023-10-02,New York,10245,40.6913,-73.9527,FLD,20:26,"Tonya Hernandez, Kaylee Dixon, Valerie Cooley MD",CLM30647,313284.44,20830.43,64499.08,24376.78,422990.73
EVT4001,2023-10-02,New York,11651,40.6766,-73.9408,FLD,15:51,"Victoria Reid, Peter Thomas, Roger Morris, Kevin Gutierrez, Susan Singleton, Sally Pearson","CLM30650, CLM30651",368559.88,147517.86,23707.08,45257.96,585042.7799999999
EVT4001,2023-10-02,New York,10124,40.6984,-73.9452,FLD,16:23,"Cristian Williams, Ashley Vasquez, Brandon Sullivan","CLM30653, CLM30654, CLM30655",90010.67,55271.76,59438.5,16632.34,221353.27
EVT4001,2023-10-02,New York,10896,40.6547,-73.9443,FLD,01:32,"Colleen Cortez, Lindsay Graham, Christina Taylor","CLM30656, CLM30657, CLM30658",327465.82,99993.35,2451.77,32834.36,462745.30000000005
EVT4001,2023-10-02,New York,11008,40.6599,-73.9532,FLD,09:36,"Dr. Ronnie Ferguson, Brooke Coffey, Vanessa Cabrera, Elizabeth Miranda, Justin Lawrence","CLM30659, CLM30660, CLM30661",65190.44,47972.09,23929.68,46833.11,183925.32
EVT4001,2023-10-02,New York,10138,40.6727,-73.945,FLD,23:04,"Cindy Carter, Mrs. Jennifer Bennett, Rita Johnson, Erik Underwood, Jennifer Johnson","CLM30662, CLM30663, CLM30664",86632.01,20411.37,59709.2,10144.45,176897.03
EVT4001,2023-10-02,New York,11144,40.655,-73.9445,FLD,03:34,"Dr. Alexis Anderson, Bradley Smith, Mark Blanchard, Dominique Douglas, Sarah Bridges, Nicole Vance MD, Sean Davis",CLM30665,405860.66,67495.48,46910.02,36342.99,556609.15
EVT4001,2023-10-02,New York,10180,40.6921,-73.9474,FLD,18:59,"Raymond Greene, Tim Moreno MD, Maxwell Gonzalez, Jared Rios","CLM30668, CLM30669, CLM30670",337608.49,85053.18,51390.23,48392.97,522444.87
EVT4001,2023-10-02,New York,11332,40.6851,-73.9415,FLD,06:48,"Brandon Morgan, Jessica Sawyer, Charles Wilson, Jacqueline Potts, Amanda Spence, Samantha Perry","CLM30671, CLM30672, CLM30673",105804.08,99231.05,91048.84,16807.99,312891.95999999996
EVT4001,2023-10-02,New York,10883,40.677,-73.9352,FLD,08:29,"Kevin Thompson, Mr. David Tate, Shannon Sandoval","CLM30674, CLM30675, CLM30676",55397.2,176506.71,26690.14,2090.26,260684.31
EVT4001,2023-10-02,New York,10312,40.682,-73.953,FLD,20:21,"Maria Johnson, Katie Bennett, Dylan James, Kyle Evans, Mr. Guy Alexander DVM, Thomas Diaz","CLM30677, CLM30678, CLM30679",489349.51,26735.12,47270.91,9851.19,573206.73
EVT4001,2023-10-02,New York,11327,40.673,-73.9408,FLD,18:21,"Andrew Hernandez, Raymond Campbell, Joshua Rose",CLM30680,135124.04,43299.16,56146.94,43786.02,278356.16000000003
EVT4001,2023-10-02,New York,11600,40.6712,-73.944,FLD,22:47,"Kevin Fleming, Katherine Thomas MD, Adam Duncan, Kyle Wilson, Nicholas Rangel, Christopher Villanueva","CLM30683, CLM30684, CLM30685",290426.69,160516.59,14951.31,4562.85,470457.44
EVT4001,2023-10-02,New York,10823,40.6841,-73.9517,FLD,18:18,"Aaron Terrell, Joseph Johns, Daniel Bush, Jennifer Williams, Scott Hoover, Andrew Ellis",CLM30686,304006.6,110415.96,26449.03,17279.59,458151.18
EVT4001,2023-10-02,New York,11697,40.68,-73.9354,FLD,12:01,"James Stephens, Jessica Barrett, Cody Perkins DVM","CLM30689, CLM30690, CLM30691",79182.3,96125.91,94957.77,21509.71,291775.69000000006
EVT4001,2023-10-02,New York,10661,40.6741,-73.9381,FLD,13:09,"Veronica Smith, Joe Johnson, Michael Simon",CLM30692,294042.63,169551.15,92227.47,24805.34,580626.59
EVT4001,2023-10-02,New York,11197,40.6696,-73.9537,FLD,21:49,"Michelle Morrow, Tammy Mathews, Michael Garcia, Suzanne Taylor, Christian Jones",CLM30695,64876.65,59540.53,33469.96,48469.54,206356.68
EVT4001,2023-10-02,New York,10938,40.6702,-73.9259,FLD,20:42,"Heather Barrett, Sabrina Schwartz, Casey Brown, Elizabeth Floyd, Ann Romero","CLM30698, CLM30699, CLM30700",494266.14,34880.3,48653.02,32706.05,610505.5100000001
EVT4001,2023-10-02,New York,10727,40.6791,-73.9461,FLD,22:55,"Calvin Ellison, Jasmine Lee, Abigail Reid, Joshua Hernandez","CLM30701, CLM30702, CLM30703",67936.33,32355.05,17649.57,46515.6,164456.55000000002
EVT4001,2023-10-02,New York,10387,40.6893,-73.9311,FLD,04:13,"Erin Rowland MD, Alisha Griffin, Erica Navarro, Christine Zuniga, Gerald Bowman, Brett Perez, Erin Fritz",CLM30704,286636.88,62097.17,62847.19,21097.34,432678.58
EVT4001,2023-10-02,New York,10207,40.6826,-73.9524,FLD,00:34,"Janet Sanchez, Jeffrey Novak, William Preston, Joshua Vargas, Whitney Miles",CLM30707,82199.44,42180.37,82134.53,33345.74,239860.08
EVT4001,2023-10-02,New York,11597,40.6667,-73.9258,FLD,04:34,"William Anderson, Sophia Carter, Joshua Dalton, Phillip Byrd, James Rios, Pamela Olson, Jeremiah Reeves",CLM30710,210214.65,139601.21,74520.54,26000.45,450336.85
EVT4001,2023-10-02,New York,10671,40.6905,-73.9476,FLD,10:59,"Melissa Clarke, Robert Buchanan, Christine Long, Katrina Carter, Anita Pollard",CLM30713,280768.56,104792.4,7386.48,29124.76,422072.19999999995
EVT4001,2023-10-02,New York,10428,40.6799,-73.9417,FLD,06:19,"Sergio Smith, Troy Sanchez, Stephanie Holland, Natasha Silva","CLM30716, CLM30717, CLM30718",397432.23,36186.16,37128.05,12427.04,483173.48
EVT4001,2023-10-02,New York,10556,40.6858,-73.9617,FLD,07:59,"Diana Collier, Kelly Allison, Jason Evans, Brandon Burton","CLM30719, CLM30720",195096.23,114336.07,44973.12,15044.16,369449.58
EVT4001,2023-10-02,New York,10056,40.6811,-73.9309,FLD,04:56,"Sarah Allen, Dr. Joseph Jones, George Mathis, Cody Henderson","CLM30722, CLM30723",133693.14,7802.19,4044.42,30987.06,176526.81000000003
EVT4001,2023-10-02,New York,10769,40.684,-73.9529,FLD,00:28,"William Hill, Hannah Blair, Rebecca Kelley, Christopher Day, Rebecca Jacobs, Kelly Arnold",CLM30725,94428.67,110318.22,9899.91,38572.14,253218.94
EVT4001,2023-10-02,New York,10101,40.6702,-73.9425,FLD,14:28,"Victoria Williams, Joy Jennings, Crystal Bailey, Jonathan Brennan","CLM30728, CLM30729",427321.37,111668.63,92316.05,45914.55,677220.6000000001
EVT4001,2023-10-02,New York,10422,40.6621,-73.945,FLD,12:37,"Tammy Clarke, Martin Davis, Mary Miller, Marvin Scott, Seth Joseph, Lauren Hernandez",CLM30731,389438.95,56535.62,73267.14,42027.0,561268.71
EVT4001,2023-10-02,New York,10359,40.6712,-73.9353,FLD,16:58,"Linda Carter, Lisa Wells, Richard Dickson",CLM30734,212776.92,85583.95,50144.75,9201.27,357706.89
EVT4001,2023-10-02,New York,11058,40.685,-73.974,FLD,03:10,"David Johnson, Tonya Garrett, Christopher Ward, Robert Goodwin, Melinda Bean, Rachel Harris, Andres Pena","CLM30737, CLM30738, CLM30739",275220.32,164880.58,52698.78,12308.41,505108.09
EVT4001,2023-10-02,New York,11002,40.6891,-73.9382,FLD,23:38,"Dr. Michael Aguilar, Emily Calderon, Richard Lucas, Laura Keller",CLM30740,173298.4,130834.66,16399.92,17754.39,338287.37
EVT4001,2023-10-02,New York,10649,40.6954,-73.9378,FLD,13:12,"Tanner Johnson, Kevin Andrews, Brenda Hill, Jamie Mann, Jonathan Gomez","CLM30743, CLM30744, CLM30745",429927.4,191917.87,50008.87,28517.21,700371.35
EVT4001,2023-10-02,New York,11638,40.671,-73.9456,FLD,16:23,"Barbara Dawson, Diana Thomas, Michael Reese, Jose Morrow",CLM30746,222945.67,159172.33,80878.78,44726.48,507723.26
EVT4001,2023-10-02,New York,11042,40.6786,-73.9507,FLD,03:29,"Misty Garza, Jennifer Bowen, Jamie Jones, Megan Brown, Mr. Gary Luna, Arthur Anderson","CLM30749, CLM30750",71563.75,44144.73,90221.22,25342.77,231272.47
EVT4001,2023-10-02,New York,10779,40.6958,-73.9526,FLD,13:25,"Dr. Leslie Brown, Samantha Price, Keith Davis",CLM30752,84035.11,68534.49,8325.68,32915.66,193810.94
EVT4001,2023-10-02,New York,10739,40.6806,-73.9332,FLD,09:53,"Wesley Smith, Alice Wright, Daniel Barton","CLM30755, CLM30756",268761.11,84219.58,82173.3,9921.31,445075.3
EVT4001,2023-10-02,New York,11336,40.6692,-73.9322,FLD,09:14,"Pamela Garza, Emily May, Julian Conway","CLM30758, CLM30759",354953.52,164485.66,26045.48,38773.89,584258.55
EVT4001,2023-10-02,New York,11319,40.672,-73.9367,FLD,12:56,"Ryan Mason, Matthew Dawson, Mary Bell","CLM30761, CLM30762, CLM30763",40124.65,44803.85,21663.35,4196.78,110788.63
EVT4001,2023-10-02,New York,10563,40.6705,-73.9297,FLD,23:41,"Jennifer Williams, Janet Anderson, Kenneth Carpenter, Keith Moore, Ariana Simmons, Emily Sanders",CLM30764,444505.36,54173.37,46416.75,32311.85,577407.33
EVT4001,2023-10-02,New York,10289,40.6789,-73.9337,FLD,07:11,"Tanya Allen, Todd Clark, Michael Beck, Richard Holmes, Monica Brown",CLM30767,199291.82,174067.94,32404.15,4891.76,410655.67000000004
EVT4001,2023-10-02,New York,10263,40.6927,-73.947,FLD,16:09,"Sandra Wright, Alicia Bryan, Brenda Mccoy, Leslie Lopez, Melinda Barnes, Antonio Hamilton, Sarah Stokes",CLM30770,34774.8,119247.04,60257.48,46498.55,260777.87
EVT4001,2023-10-02,New York,10963,40.6682,-73.9539,FLD,01:03,"Amanda Barnes, David Guerrero, Christine Cruz, Dawn Wilkinson","CLM30773, CLM30774, CLM30775",231432.15,74598.41,74161.89,32445.85,412638.3
EVT4001,2023-10-02,New York,11516,40.6851,-73.9387,FLD,21:18,"Miranda Wood, Billy Moore, Elijah Martinez, Elizabeth Wallace, Jason Rivers, Elizabeth Fleming, Patrick Crawford",CLM30776,463030.94,89032.66,98500.34,11567.38,662131.32
EVT4001,2023-10-02,New York,10850,40.6811,-73.9262,FLD,05:26,"Victoria Glover, Barbara Jackson, Meghan Taylor, Jasmine Phillips, Robert Graham","CLM30779, CLM30780, CLM30781",412112.29,97970.25,78825.99,46578.27,635486.8
EVT4001,2023-10-02,New York,11063,40.6869,-73.9368,FLD,04:47,"James Fuller, Martin Dean, Katrina Perry, Erik Scott",CLM30782,52244.21,44966.74,97481.77,34966.16,229658.88
EVT4001,2023-10-02,New York,10225,40.6581,-73.9349,FLD,05:01,"Mary Hobbs, Alicia Wilson, Hannah Graham, Scott Mcdonald","CLM30785, CLM30786",41306.72,76981.5,50893.46,11361.52,180543.19999999998
EVT4001,2023-10-02,New York,10627,40.6785,-73.9572,FLD,12:40,"Kyle Reyes, Emily Wells, Mitchell Hill, Daniel Coleman, Ronald Cruz, Judith Perez",CLM30788,301234.03,51783.99,59564.17,45116.66,457698.85
EVT4001,2023-10-02,New York,11274,40.6897,-73.9451,FLD,10:01,"Laura Adams, Nicholas Taylor, Wendy Fowler, Sarah Young, Kelly Long","CLM30791, CLM30792",465090.29,23016.84,11389.53,24326.16,523822.82
EVT4001,2023-10-02,New York,10059,40.6626,-73.9257,FLD,15:02,"Jeffery Martinez, Alyssa Ashley, Vanessa Harris","CLM30794, CLM30795",176696.37,129993.85,2203.99,48435.59,357329.79999999993
EVT4001,2023-10-02,New York,10096,40.6798,-73.9452,FLD,17:24,"Kristen Stevens, Erin Morgan, Steve Hansen, Roberta Erickson","CLM30797, CLM30798",72327.08,51427.0,25017.62,49811.49,198583.19
EVT4001,2023-10-02,New York,11076,40.682,-73.936,FLD,05:10,"Savannah Johnson, Amber Thomas, Raymond Murphy, Andrew Dunn, Thomas Oneal, Brian Gonzalez, Kevin Barber","CLM30800, CLM30801, CLM30802",194112.23,191870.33,89565.03,22263.79,497811.37999999995
EVT4001,2023-10-02,New York,10715,40.6828,-73.9435,FLD,07:05,"Abigail Alvarado, Rebecca Callahan, Alexandria Gonzales",CLM30803,491628.97,92715.54,85040.3,15797.03,685181.8400000001
EVT4001,2023-10-02,New York,10231,40.6674,-73.9483,FLD,15:29,"Alfred Payne, Kathryn Carney, Caitlin Cook, John Johnson, James Conley, James Ramos",CLM30806,120408.6,133090.29,52056.6,12325.46,317880.95
EVT4001,2023-10-02,New York,10902,40.6612,-73.9572,FLD,04:54,"Michele Hill, Aaron Gardner, Sandra Morgan, Stacy Manning, Amanda Hull, Matthew Porter","CLM30809, CLM30810, CLM30811",493932.9,171445.34,40020.7,45781.91,751180.85
EVT4001,2023-10-02,New York,10002,40.6911,-73.9562,FLD,09:30,"Robert Lopez, Craig Webster, James Smith, Adam Fleming, Jonathan Cook, Derek Barnes, Michael Larson","CLM30812, CLM30813, CLM30814",483992.0,81104.38,68628.73,15500.27,649225.38
EVT4001,2023-10-02,New York,10263,40.6833,-73.9603,FLD,10:42,"Wanda Greene, Gina Watkins, Alicia Collins, Michael Ho, Stacey Simpson, Jeremy Moon","CLM30815, CLM30816",490047.01,93361.1,93888.42,45803.81,723100.3400000001
EVT4001,2023-10-02,New York,11257,40.6723,-73.959,FLD,21:45,"Brian Mcdowell, Christopher Cuevas, Mrs. Tammy Williams, Joe Ruiz, Christopher Miller, Robert Gonzalez, Mary Ali","CLM30818, CLM30819",328785.19,106018.95,11403.94,49691.2,495899.28
EVT4001,2023-10-02,New York,11010,40.6743,-73.9285,FLD,23:53,"Bobby Scott, Jason Baker, Michael Smith DVM","CLM30821, CLM30822",316720.9,22076.7,50539.56,46610.79,435947.95
EVT4001,2023-10-02,New York,10258,40.6752,-73.9369,FLD,07:32,"Jacob Johnson, Phillip Murphy, Sean Barr, Michael Smith, Nicholas Powell, Anna Marshall, Brandon Williams",CLM30824,275056.57,140989.79,35320.91,4179.08,455546.35000000003
EVT4001,2023-10-02,New York,10462,40.7034,-73.9429,FLD,21:05,"Leah Johnson, Jimmy Walker, Judith Austin, Richard Lloyd",CLM30827,22803.97,23637.2,22314.48,18054.56,86810.20999999999
EVT4001,2023-10-02,New York,10828,40.6599,-73.9406,FLD,09:56,"Rachel White MD, Melissa Sanders, Regina Moon","CLM30830, CLM30831, CLM30832",152568.23,174523.12,16214.96,25277.55,368583.86
EVT4001,2023-10-02,New York,10512,40.6795,-73.9394,FLD,07:16,"Thomas Harris, Ann Sosa, Ruben Jones, Samantha Brown, William Collins, Tammy Jones, David Guzman",CLM30833,364258.63,89091.21,3953.35,32660.39,489963.58
EVT4001,2023-10-02,New York,11351,40.6698,-73.9414,FLD,09:21,"Sarah Jones, John Wright, Joseph Collins, George Roberson","CLM30836, CLM30837, CLM30838",241836.66,183489.14,22098.31,23593.84,471017.95000000007
EVT4001,2023-10-02,New York,11210,40.6918,-73.9459,FLD,16:33,"Adam Robinson, Patricia Lucero, Christine Parker, Rhonda Salazar, Nichole Brown PhD, Michael Clark","CLM30839, CLM30840, CLM30841",415796.42,153057.54,37814.51,4529.81,611198.28
EVT4001,2023-10-02,New York,11557,40.6915,-73.9554,FLD,04:20,"James Holmes, Christian Sparks, Laura Powell, Dr. Sara Martin, Judy Wilson, Heather Henson, Andrew Shelton","CLM30842, CLM30843",357318.36,193175.04,46456.84,31989.34,628939.58
EVT4001,2023-10-02,New York,11355,40.6664,-73.9429,FLD,04:37,"Eric Quinn, Michael Brooks Jr., Frank Mitchell, Christopher Nguyen, Michael Smith, Thomas Roth","CLM30845, CLM30846",241377.19,111242.86,95173.46,18960.41,466753.92
EVT4001,2023-10-02,New York,11638,40.6785,-73.9404,FLD,12:40,"Kimberly Rojas, Susan Harris, Anthony Nunez","CLM30848, CLM30849, CLM30850",136385.24,42374.56,15886.1,23193.71,217839.61
EVT4001,2023-10-02,New York,10374,40.6778,-73.9481,FLD,00:09,"Michael Stevens, Peter Simmons, Caitlyn Kirk",CLM30851,494434.25,135670.83,76459.04,6831.26,713395.38
EVT4001,2023-10-02,New York,10332,40.66,-73.9465,FLD,12:20,"David Obrien, Tanya Fowler, John Estes",CLM30854,449166.81,40352.03,46955.87,29814.34,566289.0499999999
EVT4001,2023-10-02,New York,10985,40.6911,-73.9437,FLD,15:54,"Sean Ibarra, Taylor Allen, Alexander Lewis","CLM30857, CLM30858, CLM30859",131097.52,78591.27,79624.26,26875.5,316188.55
EVT4001,2023-10-02,New York,11288,40.6743,-73.945,FLD,18:25,"Kim Tyler, Theresa Hill, Betty King, Melinda Thomas MD, Barbara Tapia",CLM30860,381625.0,194575.51,62788.13,42970.52,681959.16
EVT4001,2023-10-02,New York,10929,40.6625,-73.9432,FLD,19:16,"Steven Skinner, Kathryn White, Evan Myers, Jacob Cooper, Erica Rubio, John Meyer",CLM30863,26932.21,132412.66,50324.67,39322.81,248992.34999999998
EVT4001,2023-10-02,New York,10242,40.6508,-73.9403,FLD,23:17,"Brian Reyes, Lee Newman, Teresa Walker, Laurie Byrd, Andrew Newton, Stacy Thomas MD, Valerie Moran","CLM30866, CLM30867",157635.05,97987.95,87541.4,3079.55,346243.95
EVT4001,2023-10-02,New York,10691,40.6614,-73.9344,FLD,05:16,"Holly Cox, Julie Weaver, Maria Fuller, Angela Nelson DDS, Veronica King, Jesse Cherry, John Jimenez","CLM30869, CLM30870",127063.5,58915.63,6910.33,24280.44,217169.9
EVT4001,2023-10-02,New York,11582,40.6792,-73.9462,FLD,17:29,"Dr. Deanna Diaz, Tamara Whitaker, Ricky Johnston, Heather Mendez, William Contreras","CLM30872, CLM30873",198526.14,43876.12,55395.65,48714.21,346512.12000000005
EVT4001,2023-10-02,New York,10702,40.6774,-73.9248,FLD,16:16,"Lisa Gates, Austin Morris, Frank Coleman","CLM30875, CLM30876, CLM30877",392918.86,148807.91,89390.08,11028.78,642145.63
EVT4001,2023-10-02,New York,10874,40.6739,-73.9364,FLD,20:01,"Megan Smith, Kenneth Gomez, James Williams","CLM30878, CLM30879",471679.49,59807.7,92831.16,48225.75,672544.1
EVT4001,2023-10-02,New York,10194,40.6798,-73.9444,FLD,07:29,"Kyle Brock, Willie Anderson, Samantha Jackson, Jack Guerra, Mercedes Thomas, Taylor Landry, Steven Best",CLM30881,254510.26,112329.84,70053.65,48446.38,485340.13
EVT4001,2023-10-02,New York,11128,40.6714,-73.9373,FLD,22:18,"Joseph Phillips, Charles Gonzales, Christopher Herrera",CLM30884,165435.65,24037.51,65156.33,9856.28,264485.77
EVT4001,2023-10-02,New York,10629,40.6832,-73.9474,FLD,14:27,"Jason Herrera, Abigail Russell, Sheila Sanchez, Amanda Rodriguez","CLM30887, CLM30888",176842.72,115496.11,40961.47,4627.53,337927.8300000001
EVT4001,2023-10-02,New York,11034,40.6665,-73.9617,FLD,05:25,"Jeffrey Eaton, Jordan Lambert, Robert Bell, Madison Paul, Joshua Campbell, Gregory Shaffer MD, Matthew Farley",CLM30890,449936.53,68267.88,39165.63,39361.94,596731.98
EVT4001,2023-10-02,New York,10291,40.6855,-73.9378,FLD,21:14,"Devin Snyder, Tanner Kelly, Anthony Brown, Christopher Smith, Benjamin Anderson, Dustin Wood, Carol Figueroa",CLM30893,477809.96,160133.71,41945.6,41253.92,721143.1900000001
EVT4001,2023-10-02,New York,11503,40.6602,-73.9435,FLD,23:22,"Donald Turner, Andrew Leblanc PhD, Austin Wolfe",CLM30896,165400.19,48649.27,16209.31,10040.03,240298.8
EVT4001,2023-10-02,New York,11598,40.6796,-73.9372,FLD,04:36,"Erica Rubio, Leah Hopkins, Curtis Johnson, John Whitehead, Lori Evans, Lisa Roberts, Paul Jackson","CLM30899, CLM30900, CLM30901",423434.99,40796.37,90364.03,25811.72,580407.11
EVT4001,2023-10-02,New York,10097,40.6763,-73.945,FLD,17:23,"Todd Williams, James Lloyd, Gabriel Daniels, Briana Price, Mark Lane, Edward Fernandez, Mackenzie Davidson","CLM30902, CLM30903, CLM30904",168460.82,16686.43,25130.71,14017.82,224295.78
EVT4001,2023-10-02,New York,11421,40.686,-73.955,FLD,16:10,"Cheryl Day, Karen King, Matthew Shelton, Jesse Bowman, Austin Campbell, Alexis Marks, Rhonda Rodriguez",CLM30905,432491.59,80475.81,87810.57,17666.96,618444.9299999999
EVT4001,2023-10-02,New York,10206,40.6723,-73.9547,FLD,21:10,"Heather Mueller, Jason Robles, James Lawrence, Joseph Hill, Heather French",CLM30908,312491.06,76592.92,67943.59,12609.86,469637.42999999993
EVT4001,2023-10-02,New York,11539,40.6682,-73.931,FLD,22:09,"Timothy Scott, Billy Collins, Brenda Matthews, Mark Jones, Mrs. Sheila Guerrero, Robert Walton, Nicole Solis",CLM30911,238816.82,113760.3,69250.05,12696.97,434524.13999999996
EVT4001,2023-10-02,New York,10869,40.6833,-73.9364,FLD,06:17,"Adam Flores, Edward Ali, Kyle Williams, James Wheeler, David White, Brian Benton, Gina Davidson","CLM30914, CLM30915, CLM30916",132367.0,195120.04,67150.11,23168.92,417806.07
EVT4001,2023-10-02,New York,10608,40.6794,-73.9564,FLD,12:57,"Bill Guerra, Susan Middleton, Catherine Pitts","CLM30917, CLM30918",99092.43,88750.88,42053.83,36277.04,266174.18
EVT4001,2023-10-02,New York,10976,40.6831,-73.9489,FLD,14:20,"Victoria Gomez, Kristin Zimmerman, Johnny Rogers, Angel Bell, Thomas Klein, Patricia Williamson, Robert Donaldson","CLM30920, CLM30921",176543.52,91577.78,77689.42,31644.23,377454.94999999995
EVT4001,2023-10-02,New York,10615,40.669,-73.9597,FLD,00:04,"Shawn Garcia, Jonathan Thompson, Richard Padilla, Megan Patel","CLM30923, CLM30924, CLM30925",166777.67,120980.18,34597.2,36559.19,358914.24
EVT4001,2023-10-02,New York,11139,40.6672,-73.9417,FLD,21:19,"Garrett Choi, William Howell, Diane Burgess, William King, Brianna Patterson","CLM30926, CLM30927, CLM30928",168928.94,48182.25,40250.69,26283.22,283645.1
EVT4001,2023-10-02,New York,11256,40.6946,-73.9438,FLD,19:04,"Larry Hood, Sarah James, Ricky Huffman, Dr. Cynthia Powers","CLM30929, CLM30930, CLM30931",110802.49,189562.2,35598.82,15712.19,351675.7
EVT4001,2023-10-02,New York,10288,40.6881,-73.9382,FLD,04:30,"Kristen Robinson, Regina Martin, Heather Smith","CLM30932, CLM30933",201666.45,150635.16,88606.12,38573.38,479481.11
EVT4001,2023-10-02,New York,10802,40.6852,-73.9329,FLD,05:41,"Amanda Campos, Charles Evans, April Williams, John Strong",CLM30935,384810.76,195987.95,44249.06,4293.94,629341.71
EVT4001,2023-10-02,New York,11212,40.6721,-73.9447,FLD,06:15,"Roger Moore, Mary Brown, Jason Evans, Raymond Long, Katie Jones, Jennifer Hamilton","CLM30938, CLM30939",161240.2,119441.56,32343.04,34584.37,347609.17
